"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.74","55.6","22.2","11.1","11.1","0","0","0","0","0","0","0","0","0","9","16395","  1"
"2020-21","Spring","MSE","3064","Mech Behavior Matls Lab","Aidi","3.89","77.8","11.1","11.1","0","0","0","0","0","0","0","0","0","0","9","18112","  1"
"2021-22","Spring","MINE","1024","Ldrshp & Srvce Minl Ind","Westman","3.41","33.3","11.1","11.1","33.3","11.1","0","0","0","0","0","0","0","0","9","17734","  1"
"2021-22","Spring","ENGE","2634","Intro to Restricted Research","Michaels","3.93","77.8","22.2","0","0","0","0","0","0","0","0","0","0","0","9","21106","  1"
"2022-23","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.38","33.3","11.1","11.1","22.2","22.2","0","0","0","0","0","0","0","0","9","80464","  1"
"2022-23","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.27","11.1","33.3","11.1","33.3","0","0","11.1","0","0","0","0","0","0","9","88121","  1"
"2023-24","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.87","55.6","44.4","0","0","0","0","0","0","0","0","0","0","0","9","88136","  1"
"2016-17","Fall","ENGR","2044","Second Year Hypatia Seminar","Arnold-Christian","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","83837","  1"
"2016-17","Fall","ESM","3034","Fluid Mechanics Laboratory","Johnson","3.6","20","40","40","0","0","0","0","0","0","0","0","0","0","10","83914","  1"
"2016-17","Spring","ME","5914","Autonomous Systems Seminar","Kurdila","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","18541","  1"
"2016-17","Spring","ME","5984","SS: Nanoscale Energy Transport","Tian","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","5","19880","  2"
"2017-18","Fall","ESM","3034","Fluid Mechanics Laboratory","Johnson","3.57","30","30","20","20","0","0","0","0","0","0","0","0","0","10","84041","  1"
"2017-18","Fall","ESM","3064","Mech Behavior Matls Lab","Aidi","2.96","30","0","30","10","10","0","10","0","0","0","0","10","0","10","84047","  1"
"2017-18","Spring","ENGR","2464","Engr Fund for Scientists","Watford","3.54","40","20","20","0","20","0","0","0","0","0","0","0","0","5","14177","  2"
"2017-18","Spring","MSE","4324","Advanced Metal Casting Lab","Druschitz","3.48","20","40","20","0","20","0","0","0","0","0","0","0","0","5","16481","  2"
"2018-19","Fall","ESM","2074","Computational Methods","Pitt","2.32","0","0","20","0","0","20","60","0","0","0","0","0","0","5","84271","  2"
"2018-19","Spring","AOE","2074","Computational Methods","Staples","3.86","80","0","20","0","0","0","0","0","0","0","0","0","0","5","10314","  2"
"2018-19","Spring","MSE","3064","Mech Behavior Matls Lab","Aidi","2.7","40","0","0","30","0","0","10","0","0","0","0","20","0","10","16765","  1"
"2018-19","Spring","MSE","4076","Senior Design Laboratory","Aning","3.8","80","0","0","20","0","0","0","0","0","0","0","0","0","5","16780","  2"
"2019-20","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","10","80355","  1"
"2019-20","Fall","AOE","4994","Undergraduate Research","Black","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","80389","  1"
"2019-20","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.97","90","10","0","0","0","0","0","0","0","0","0","0","0","10","83085","  1"
"2019-20","Fall","ESM","2074","Computational Methods","Pitt","3.26","20","0","40","20","20","0","0","0","0","0","0","0","0","5","84433","  2"
"2019-20","Fall","ESM","3064","Mech Behavior Matls Lab","Aidi","3.16","50","0","20","10","0","0","10","0","0","0","0","10","0","10","84473","  1"
"2019-20","Fall","MINE","3514","Rock Mechanics Laboratory","Karfakis","2.87","0","0","30","30","30","0","0","10","0","0","0","0","0","10","87385","  1"
"2019-20","Fall","CEE","3984","SS:Global CE Topics (China&US)","Wang","3.1","40","0","0","40","0","0","10","0","0","10","0","0","0","10","90892","  1"
"2019-20","Spring","AOE","2074","Computational Methods","Staples","3.54","80","0","0","0","0","0","0","20","0","0","0","0","0","5","10350","  2"
"2019-20","Spring","ECE","3154","Space Systems - Design","Earle","3.88","60","40","0","0","0","0","0","0","0","0","0","0","0","5","13376","  2"
"2019-20","Spring","MSE","3064","Mech Behavior Matls Lab","Yu","3.44","40","20","10","10","10","0","10","0","0","0","0","0","0","10","17491","  1"
"2019-20","Spring","MSE","3314","Materials Laboratory I","Staley","3.15","0","0","50","50","0","0","0","0","0","0","0","0","0","10","19636","  1"
"2020-21","Fall","ECE","3354","Power Laboratory","Cooper","3.34","40","20","10","0","10","10","0","10","0","0","0","0","0","10","83370","  1"
"2020-21","Spring","ECE","3154","Space Systems - Design","Earle","3.26","40","0","20","20","0","0","20","0","0","0","0","0","0","5","13549","  2"
"2020-21","Spring","ENGR","2464","Engr Fund for Scientists","Watford","3.8","60","20","20","0","0","0","0","0","0","0","0","0","0","5","14977","  2"
"2020-21","Spring","MSE","3064","Mech Behavior Matls Lab","Aning","2.84","20","20","0","20","0","0","30","0","0","10","0","0","1","10","18108","  1"
"2020-21","Spring","BMES","4994","Undergraduate Research","Perez","4","100","0","0","0","0","0","0","0","0","0","0","0","0","6","20713","  1"
"2021-22","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.07","10","30","10","30","0","0","10","0","10","0","0","0","0","10","80434","  1"
"2021-22","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.44","10","40","20","30","0","0","0","0","0","0","0","0","0","10","80435","  1"
"2021-22","Spring","AOE","4106","Experiments for AE Design","Coutier-Delgosha","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","10424","  1"
"2021-22","Spring","ECE","2804","Integrated Design Project","Sarker","3.08","20","40","0","0","0","0","40","0","0","0","0","0","0","5","13621","  2"
"2022-23","Fall","BMES","4994","Undergraduate Research","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","1","6","81911","  1"
"2022-23","Fall","ESM","2074","Computational Methods","Atkins","2.28","0","20","0","20","0","0","20","20","0","20","0","0","0","5","85106","  2"
"2022-23","Spring","ESM","2074","Computational Methods","Staples","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","15331","  2"
"2023-24","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.46","20","70","0","0","0","0","0","0","0","0","10","0","0","10","80466","  1"
"2023-24","Fall","AOE","4205","Exper for Ocean Vehicle Design","Alexander","3.27","10","40","20","10","0","10","10","0","0","0","0","0","0","10","80467","  1"
"2023-24","Fall","ECE","2994","Undergraduate Research","Lanzerotti","3.85","60","40","0","0","0","0","0","0","0","0","0","0","0","5","83698","  1"
"2023-24","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.94","80","20","0","0","0","0","0","0","0","0","0","0","0","10","88139","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.88","72.7","18.2","9.1","0","0","0","0","0","0","0","0","0","0","11","82609","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.57","45.5","9.1","18.2","27.3","0","0","0","0","0","0","0","0","0","11","82610","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","82611","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.61","81.8","9.1","0","0","0","0","0","0","0","0","0","9.1","0","11","82617","  1"
"2016-17","Fall","ECE","5914","Autonomous Systems Seminar","Kurdila","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","82849","  1"
"2016-17","Fall","ESM","3034","Fluid Mechanics Laboratory","Johnson","3.48","36.4","9.1","18.2","36.4","0","0","0","0","0","0","0","0","0","11","83915","  1"
"2016-17","Fall","ME","5914","Autonomous Systems Seminar","Kurdila","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","85594","  1"
"2016-17","Fall","MINE","5944","GS:Mining Engineering","Nojabaei","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","85962","  1"
"2016-17","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.35","18.2","18.2","36.4","18.2","0","9.1","0","0","0","0","0","0","0","11","86120","  1"
"2016-17","Spring","MSE","3064","Mech Behavior Matls Lab","Galitz","3.7","63.6","9.1","9.1","9.1","9.1","0","0","0","0","0","0","0","0","11","16162","  1"
"2016-17","Spring","MSE","3314","Materials Laboratory I","Staley","3.05","18.2","9.1","9.1","27.3","9.1","27.3","0","0","0","0","0","0","0","11","16172","  1"
"2016-17","Spring","ECE","3274","Elctrnc Circuits Lab II","Cooper","3.29","27.3","0","45.5","9.1","9.1","0","9.1","0","0","0","0","0","0","11","18246","  1"
"2017-18","Fall","AOE","4154","Aero Engr Lab","Borgoltz","2.61","0","18.2","18.2","27.3","9.1","0","9.1","0","0","9.1","0","9.1","0","11","80381","  1"
"2017-18","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.82","72.7","9.1","9.1","9.1","0","0","0","0","0","0","0","0","0","11","86305","  1"
"2017-18","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.31","9.1","27.3","18.2","36.4","9.1","0","0","0","0","0","0","0","0","11","86308","  1"
"2017-18","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.73","45.5","27.3","27.3","0","0","0","0","0","0","0","0","0","0","11","86310","  1"
"2017-18","Fall","ESM","3064","Mech Behavior Matls Lab","Aidi","3.2","54.5","0","27.3","0","0","0","0","0","9.1","0","0","9.1","0","11","89438","  1"
"2017-18","Spring","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.77","36.4","54.5","9.1","0","0","0","0","0","0","0","0","0","0","11","12915","  1"
"2018-19","Fall","AOE","4154","Aero Engr Lab","Rathod","3.16","9.1","0","45.5","36.4","0","9.1","0","0","0","0","0","0","0","11","80344","  1"
"2018-19","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.07","18.2","0","45.5","9.1","9.1","9.1","0","0","9.1","0","0","0","0","11","82939","  1"
"2018-19","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.69","63.6","0","18.2","18.2","0","0","0","0","0","0","0","0","0","11","86660","  1"
"2018-19","Fall","MSE","4994","Undergraduate Research","Foster","3.27","80","0","0","0","0","0","0","0","0","0","0","20","0","5","86678","  2"
"2018-19","Spring","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.05","9.1","54.5","0","9.1","9.1","0","0","9.1","0","0","0","9.1","0","11","13047","  1"
"2018-19","Spring","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.94","90.9","0","9.1","0","0","0","0","0","0","0","0","0","0","11","13049","  1"
"2018-19","Spring","ECE","3354","Power Laboratory","Cooper","3.43","36.4","18.2","9.1","27.3","0","0","9.1","0","0","0","0","0","0","11","13091","  1"
"2018-19","Spring","MSE","3064","Mech Behavior Matls Lab","Aidi","3.85","81.8","0","9.1","9.1","0","0","0","0","0","0","0","0","0","11","16763","  1"
"2019-20","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","2.98","0","0","45.5","27.3","9.1","18.2","0","0","0","0","0","0","0","11","80351","  1"
"2019-20","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.67","54.5","27.3","9.1","0","0","0","9.1","0","0","0","0","0","0","11","87593","  1"
"2019-20","Spring","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.94","90.9","0","9.1","0","0","0","0","0","0","0","0","0","0","11","13337","  1"
"2019-20","Spring","ECE","3354","Power Laboratory","Cooper","2.85","36.4","9.1","0","27.3","0","0","0","9.1","0","9.1","0","9.1","0","11","13390","  1"
"2019-20","Spring","MSE","3064","Mech Behavior Matls Lab","Aning","3.97","90.9","9.1","0","0","0","0","0","0","0","0","0","0","0","11","17489","  1"
"2019-20","Spring","MSE","3314","Materials Laboratory I","Staley","3.09","27.3","0","9.1","27.3","18.2","9.1","9.1","0","0","0","0","0","0","11","17498","  1"
"2019-20","Spring","MSE","4424","Materials Laboratory II","Suchicital","3.75","63.6","0","36.4","0","0","0","0","0","0","0","0","0","0","11","20202","  1"
"2020-21","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","3.84","45.5","54.5","0","0","0","0","0","0","0","0","0","0","0","11","80400","  1"
"2020-21","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","3.41","54.5","0","0","0","45.5","0","0","0","0","0","0","0","0","11","80406","  1"
"2020-21","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","80407","  1"
"2020-21","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.73","63.6","18.2","9.1","0","0","9.1","0","0","0","0","0","0","0","11","88424","  1"
"2020-21","Fall","ENGE","5984","SS: Comm and Collab in DRRM","Paretti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","92315","  1"
"2020-21","Spring","ECE","3274","Elctrnc Circuits Lab II","Cooper","3.7","63.6","9.1","9.1","9.1","9.1","0","0","0","0","0","0","0","0","11","13555","  1"
"2020-21","Spring","ECE","3354","Power Laboratory","Cooper","3.15","18.2","18.2","9.1","36.4","0","9.1","0","9.1","0","0","0","0","0","11","13560","  1"
"2020-21","Spring","ISE","2214","Manufacturing Processes Lab","Johnson","3.36","63.6","9.1","9.1","0","0","0","9.1","0","0","0","0","9.1","0","11","16389","  1"
"2020-21","Spring","MINE","4554","Mining Engrg Seminar","Ripepi","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","17954","  1"
"2020-21","Spring","MSE","3314","Materials Laboratory I","Staley","3.19","0","36.4","9.1","36.4","9.1","9.1","0","0","0","0","0","0","0","11","18118","  1"
"2020-21","Spring","ENGE","4984","SS: Engineering Career Bridge","Paretti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","21991","  1"
"2020-21","Spring","AOE","2994","Undergraduate Research","Shinpaugh","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","22154","  1"
"2021-22","Fall","AOE","4974","Independent Study","Kuester","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","80450","  1"
"2021-22","Fall","CS","2304","TS: Prog Sys C++","Cao","3.85","81.8","9.1","0","0","9.1","0","0","0","0","0","0","0","3","11","83073","  1"
"2021-22","Spring","ECE","3274","Elctrnc Circuits Lab II","Sarker","2.95","36.4","18.2","0","9.1","18.2","0","0","0","0","0","9.1","9.1","0","11","13663","  1"
"2021-22","Spring","ECE","3354","Power Laboratory","Yu","2.49","18.2","18.2","9.1","9.1","0","0","9.1","9.1","0","18.2","0","9.1","2","11","13666","  1"
"2021-22","Spring","ISE","4994","Undergraduate Research","Klauer","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","16573","  1"
"2021-22","Spring","MSE","3064","Mech Behavior Matls Lab","Aning","3.73","72.7","0","0","27.3","0","0","0","0","0","0","0","0","1","11","17907","  1"
"2022-23","Fall","AOE","4105","Experiments for AE Design","Coutier-Delgosha","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","80452","  1"
"2022-23","Fall","MINE","5944","Seminar","Zhang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","87923","  1"
"2022-23","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.91","90.9","0","0","9.1","0","0","0","0","0","0","0","0","0","11","88123","  1"
"2023-24","Fall","ENGE","2964","FS: IDPro","McNair","4","100","0","0","0","0","0","0","0","0","0","0","0","0","5","92126","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","2.98","41.7","16.7","0","0","8.3","0","16.7","8.3","0","0","0","8.3","0","12","82614","  1"
"2016-17","Fall","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","12","82616","  1"
"2016-17","Fall","MINE","3514","Rock Mechanics Laboratory","Karfakis","3.08","8.3","25","16.7","8.3","16.7","25","0","0","0","0","0","0","0","12","85949","  1"
"2016-17","Fall","MINE","3514","Rock Mechanics Laboratory","Karfakis","3.08","0","16.7","33.3","16.7","25","8.3","0","0","0","0","0","0","0","12","85950","  1"
"2016-17","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","12","86119","  1"
"2016-17","Fall","MSE","4424","Materials Laboratory II","Suchicital","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","86121","  1"
"2016-17","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.76","41.7","41.7","16.7","0","0","0","0","0","0","0","0","0","0","12","86122","  1"
"2016-17","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.89","83.3","8.3","0","8.3","0","0","0","0","0","0","0","0","0","12","86124","  1"
"2016-17","Spring","ECE","2274","Elctrnc Netwks Lab I","Cooper","3.92","91.7","0","0","8.3","0","0","0","0","0","0","0","0","0","12","12758","  1"
"2016-17","Spring","MSE","3064","Mech Behavior Matls Lab","Davison","3.62","58.3","16.7","0","16.7","0","0","8.3","0","0","0","0","0","0","12","16164","  1"
"2016-17","Spring","MSE","3064","Mech Behavior Matls Lab","Davison","3.49","41.7","8.3","33.3","8.3","0","0","8.3","0","0","0","0","0","0","12","16165","  1"
"2016-17","Spring","MSE","3314","Materials Laboratory I","Staley","3.02","0","0","33.3","50","8.3","8.3","0","0","0","0","0","0","0","12","16173","  1"
"2016-17","Spring","MSE","3314","Materials Laboratory I","Staley","3","0","0","33.3","33.3","33.3","0","0","0","0","0","0","0","0","12","16174","  1"
"2016-17","Spring","MSE","3314","Materials Laboratory I","Staley","3.35","8.3","16.7","50","25","0","0","0","0","0","0","0","0","0","12","16176","  1"
"2017-18","Fall","ECE","3274","Elctrnc Circuits Lab II","Cooper","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","12","82764","  1"
"2017-18","Fall","ECE","3354","Power Laboratory","Cooper","3.08","16.7","16.7","8.3","25","8.3","16.7","8.3","0","0","0","0","0","0","12","82767","  1"
"2017-18","Fall","ESM","3034","Fluid Mechanics Laboratory","Johnson","3.68","50","25","0","25","0","0","0","0","0","0","0","0","0","12","84042","  1"
"2017-18","Fall","MINE","3514","Rock Mechanics Laboratory","Karfakis","3.31","33.3","16.7","8.3","25","8.3","0","0","0","8.3","0","0","0","0","12","86112","  1"
"2017-18","Fall","MINE","3514","Rock Mechanics Laboratory","Karfakis","3.07","0","25","41.7","16.7","0","8.3","0","0","0","8.3","0","0","0","12","86113","  1"
"2017-18","Fall","MSE","4424","Materials Laboratory II","Suchicital","3.57","50","0","25","25","0","0","0","0","0","0","0","0","0","12","86304","  1"
